Timestamp,Increment,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
2024-06-19 02:42:09.404,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19 02:42:10.153,7.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19 02:42:10.159,14.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19 02:42:10.162,21.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19 02:42:10.166,28.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19 02:42:10.172,36.0,-4438,-394,1135,74,-3,3,0,0,0,0,0,0
2024-06-19 02:42:10.177,43.2,-4438,-394,1135,74,-3,3,2818,334,521,-55,7,-8
2024-06-19 02:42:10.183,50.4,-5322,3,900,87,-9,5,4222,420,-165,-77,-2,-14
2024-06-19 02:42:10.192,57.6,-5322,3,900,87,-9,5,5572,768,-1400,-84,-4,-13
2024-06-19 02:42:10.203,64.8,-5809,536,1263,92,-8,1,5572,768,-1400,-84,-4,-13
2024-06-19 02:42:10.210,72.0,-5809,536,1263,92,-8,1,6367,432,-2326,-85,4,-8
2024-06-19 02:42:10.216,79.2,-6490,247,1136,92,-2,0,6367,432,-2326,-85,4,-8
2024-06-19 02:42:10.226,86.4,-6490,247,1136,92,-2,0,6914,157,-2754,-83,5,-12
2024-06-19 02:42:10.237,93.60000000000001,-6916,150,853,91,-1,3,6914,157,-2754,-83,5,-12
2024-06-19 02:42:10.242,100.8,-6916,150,853,91,-1,3,7210,44,-2771,-84,5,-14
2024-06-19 02:42:10.247,108.0,-7178,225,304,90,-5,4,7210,44,-2771,-84,5,-14
2024-06-19 02:42:10.258,115.2,-7178,225,304,90,-5,4,7549,78,-2959,-83,2,-13
2024-06-19 02:42:10.264,122.4,-7368,318,165,89,-6,3,7549,78,-2959,-83,2,-13
2024-06-19 02:42:10.277,129.6,-7368,318,165,89,-6,3,7788,178,-3110,-82,-2,-13
2024-06-19 02:42:10.289,136.8,-7473,461,301,88,-9,3,7788,178,-3110,-82,-2,-13
2024-06-19 02:42:10.295,144.0,-7473,461,301,88,-9,3,8107,354,-3388,-83,2,-11
2024-06-19 02:42:10.304,151.20000000000002,-7586,432,613,91,-4,0,8107,354,-3388,-83,2,-11
2024-06-19 02:42:10.320,158.4,-7586,432,613,91,-4,0,8184,181,-3547,-86,4,-12
2024-06-19 02:42:10.329,165.6,-7737,327,456,93,-4,2,8184,181,-3547,-86,4,-12
2024-06-19 02:42:10.341,172.8,-7737,327,456,93,-4,2,8257,32,-3690,-85,4,-13
2024-06-19 02:42:10.346,180.0,-7779,315,309,90,-3,2,8257,32,-3690,-85,4,-13
2024-06-19 02:42:10.352,187.20000000000002,-7779,315,309,90,-3,2,8267,-62,-3647,-82,4,-14
2024-06-19 02:42:10.370,194.4,-7819,331,111,88,-3,4,8267,-62,-3647,-82,4,-14
2024-06-19 02:42:10.376,201.6,-7805,487,40,89,-4,4,8347,75,-3608,-82,3,-14
2024-06-19 02:42:10.385,208.8,-7805,487,40,89,-4,4,8347,75,-3608,-82,3,-14
2024-06-19 02:42:10.395,216.0,-7762,664,-267,89,-8,1,8352,327,-3293,-82,1,-12
2024-06-19 02:42:10.398,223.20000000000002,-7762,664,-267,89,-8,1,8352,327,-3293,-82,1,-12
2024-06-19 02:42:10.454,230.4,-7848,465,221,89,-7,1,8403,216,-3503,-84,-2,-10
2024-06-19 02:42:10.464,237.6,-7848,465,221,89,-7,1,8403,216,-3503,-84,-2,-10
2024-06-19 02:42:10.479,244.8,-7915,354,443,91,-5,4,8381,-93,-3755,-85,2,-12
2024-06-19 02:42:10.524,252.0,-7915,354,443,91,-5,4,8381,-93,-3755,-85,2,-12
2024-06-19 02:42:10.540,259.2,-7858,544,283,90,-3,3,8481,170,-3759,-86,4,-13
2024-06-19 02:42:10.556,266.40000000000003,-7858,544,283,90,-3,3,8481,170,-3759,-86,4,-13
2024-06-19 02:42:10.562,273.6,-7932,340,174,89,-3,2,8485,140,-3732,-83,4,-12
2024-06-19 02:42:10.572,280.8,-7932,340,174,89,-3,2,8485,140,-3732,-83,4,-12
2024-06-19 02:42:10.593,288.0,-7965,305,15,87,-5,3,8468,6,-3638,-82,3,-14
2024-06-19 02:42:10.605,295.2,-7965,305,15,87,-5,3,8468,6,-3638,-82,3,-14
2024-06-19 02:42:10.621,302.40000000000003,-7818,625,-140,85,-10,3,8401,274,-3243,-83,0,-13
2024-06-19 02:42:10.658,309.6,-7818,625,-140,85,-10,3,8401,274,-3243,-83,0,-13
2024-06-19 02:42:10.738,316.8,-7872,502,321,87,-10,1,8504,279,-3598,-85,-2,-11
2024-06-19 02:42:10.793,324.0,-7872,502,321,87,-10,1,8504,279,-3598,-85,-2,-11
2024-06-19 02:42:10.813,331.2,-7952,329,622,88,-4,3,8575,25,-3992,-84,2,-12
2024-06-19 02:42:10.830,338.40000000000003,-7952,329,622,88,-4,3,8575,25,-3992,-84,2,-12
2024-06-19 02:42:10.857,345.6,-7927,419,397,88,-2,3,8571,88,-3933,-85,6,-14
2024-06-19 02:42:10.878,352.8,-7927,419,397,88,-2,3,8571,88,-3933,-85,6,-14
