Timestamp,Increment,ax1,KalAngleX1,ManualX1,ay1,KalAngleY1,az1,KalAngleZ1,ax2,KalAngleX2,ManualX2,ay2,KalAngleY2,az2,KalAngleZ2
2024-08-13 06:30:52.474,0.0,0,0,0,0,0,0
2024-08-13 06:30:53.219,7.2,0,0,0,0,0,0
2024-08-13 06:30:53.222,14.4,0,0,0,0,0,0
2024-08-13 06:30:53.226,21.6,-0.25494384765625,0.34089054082326836,-0.004164082845052084,-0.02630615234375,0.29176449071894284,0.10906982421875,0.16072141791944575,-0.2513427734375,0.33603681298868165,-0.0041052652994791675,-0.049560546875,0.3105217330898285,0.0565185546875,0.20478640889922106
2024-08-13 06:30:53.235,28.8,-0.3203125,0.531049369848195,-0.005231770833333334,-0.0299072265625,0.4583567257296625,0.0811767578125,0.3539188521267177,-0.302490234375,0.5229429704910419,-0.0049406738281250005,-0.04608154296875,0.49525494456735136,0.01605224609375,0.352500066309046
2024-08-13 06:30:53.240,36.0,-0.3565673828125,0.5998041758427325,-0.005823933919270834,-0.01336669921875,0.5163193247013782,0.0706787109375,0.3975297932954979,-0.358642578125,0.5752157151127543,-0.005857828776041667,-0.0711669921875,0.557568412350093,-0.009521484375,0.42529981529563515
2024-08-13 06:30:53.245,43.2,-0.3863525390625,0.6784838419745794,-0.006310424804687501,-0.0157470703125,0.5911615133552267,0.082763671875,0.4546329427872397,-0.39300537109375,0.6549311394225699,-0.006419087727864584,-0.0892333984375,0.6375503708708998,-0.00714111328125,0.5123735853708585
2024-08-13 06:30:53.255,50.4,-0.4112548828125,0.7330096921555208,-0.006717163085937502,-0.02386474609375,0.653196686915133,0.07470703125,0.5199892451254851,-0.4140625,0.70417089056749,-0.006763020833333334,-0.07952880859375,0.6725020614560643,-0.06793212890625,0.5360994161625642
2024-08-13 06:30:53.264,57.6,-0.4332275390625,0.7716263180699532,-0.0070760498046875024,-0.03167724609375,0.6804602232777698,0.0487060546875,0.5507345371027781,-0.4254150390625,0.7560426218629591,-0.006948445638020835,-0.0899658203125,0.7325980225260073,-0.02587890625,0.5906992152134865
2024-08-13 06:30:53.273,64.8,-0.44635009765625,0.8725750379254533,-0.007290384928385418,-0.031494140625,0.7579030289294557,0.031494140625,0.6195067922979923,-0.4384765625,0.8539180536857305,-0.007161783854166669,-0.09228515625,0.8528985123069838,-0.07012939453125,0.7109343067342188
2024-08-13 06:30:53.278,72.0,-0.453369140625,0.9446190403208393,-0.0074050292968750025,-0.04107666015625,0.8533574828553409,0.05120849609375,0.7093569900353821,-0.4486083984375,0.9164383811103917,-0.0073272705078125,-0.0980224609375,0.8865891480977834,-0.10302734375,0.7397818488838193
2024-08-13 06:30:53.286,79.2,-0.4578857421875,0.9712904272915077,-0.007478800455729168,-0.03070068359375,0.8682426910424158,0.01519775390625,0.7124585660824075,-0.46307373046875,0.9542889243814272,-0.007563537597656251,-0.1192626953125,0.929874199164498,-0.092529296875,0.794017291231678
2024-08-13 06:30:53.293,86.4,-0.4703369140625,1.0586739387318744,-0.007682169596354167,-0.05767822265625,0.9391138877533921,0.0283203125,0.7844762934702127,-0.4560546875,1.0395898762336517,-0.007448893229166668,-0.112060546875,1.0267932817126102,-0.109130859375,0.8827373091553855
2024-08-13 06:30:53.301,93.60000000000001,-0.47216796875,1.1305199588809742,-0.007712076822916667,-0.06292724609375,1.0059664901810361,0.02130126953125,0.8506627784285004,-0.4669189453125,1.1210016195894696,-0.0076263427734375,-0.130126953125,1.113832426101542,-0.09490966796875,0.9635544993223136
2024-08-13 06:30:53.311,100.8,-0.47705078125,1.1827627526340796,-0.007791829427083335,-0.080078125,1.0629076887326552,0.02606201171875,0.9056115557369857,-0.463623046875,1.1660824550775153,-0.007572509765625001,-0.12713623046875,1.156270246384603,-0.1278076171875,0.9974484731744366
2024-08-13 06:30:53.320,108.0,-0.468994140625,1.221838668702996,-0.007660237630208335,-0.06781005859375,1.0972112045526283,0.02099609375,0.9280730249976001,-0.4781494140625,1.2090540872080193,-0.007809773763020834,-0.16339111328125,1.1963736172672461,-0.11138916015625,1.047092565706558
2024-08-13 06:30:53.326,115.2,-0.48101806640625,1.31636629025605,-0.00785662841796875,-0.08502197265625,1.1926545225189589,-0.021240234375,1.0216257994469697,-0.46856689453125,1.3150776245555296,-0.007653259277343751,-0.15203857421875,1.295049542276344,-0.14752197265625,1.1378189374101646
2024-08-13 06:30:53.336,122.4,-0.4759521484375,1.3648931506865527,-0.007773885091145835,-0.0975341796875,1.2272283931625851,0.0234375,1.0502407237088944,-0.4735107421875,1.3623666308507656,-0.0077340087890625025,-0.18304443359375,1.3575237002692777,-0.120849609375,1.2058150802965282
2024-08-13 06:30:53.341,129.6,-0.484375,1.3839681825663024,-0.007911458333333335,-0.1107177734375,1.251932889642324,-0.0155029296875,1.07799636597966,-0.4688720703125,1.3859782917746748,-0.007658243815104168,-0.17242431640625,1.369987731424496,-0.1514892578125,1.2104709041270185
2024-08-13 06:30:53.346,136.8,-0.48590087890625,1.4276528037440166,-0.007936381022135418,-0.11944580078125,1.2911064845568452,-0.0169677734375,1.1161963902910286,-0.4686279296875,1.4248256173574498,-0.007654256184895835,-0.179931640625,1.416435047719428,-0.16668701171875,1.2516892874136287
2024-08-13 06:30:53.355,144.0,-0.48065185546875,1.3809543007943164,-0.00785064697265625,-0.11566162109375,1.240775462335459,-0.00787353515625,1.0618267788629836,-0.47540283203125,1.3766217752105814,-0.007764912923177084,-0.19390869140625,1.367372531478929,-0.18170166015625,1.210230403998366
