Timestamp,Increment,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
2024-06-05 08:22:20.411,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-05 08:22:21.121,7.2,-4257,-64,171,3,4,-3,3089,730,-1686,2,5,1
2024-06-05 08:22:21.134,14.4,-5227,-98,116,4,4,-3,4473,1074,-2540,4,4,1
2024-06-05 08:22:21.134,21.6,-5940,-113,126,5,3,-2,5484,1333,-3205,3,4,0
2024-06-05 08:22:21.134,28.8,-6465,-115,149,4,3,-2,6240,1514,-3671,2,4,0
2024-06-05 08:22:21.150,36.0,0,0,0,0,0,0,6792,1652,-4010,3,3,0
2024-06-05 08:22:21.150,43.2,-6856,-115,145,4,3,-2,7184,1767,-4263,3,3,0
2024-06-05 08:22:21.150,50.4,-7145,-114,139,5,3,-2,0,0,0,0,0,0
2024-06-05 08:22:21.165,57.6,-7356,-112,155,4,3,-2,7479,1845,-4443,2,3,0
2024-06-05 08:22:21.165,64.8,-7512,-106,168,4,3,-2,7702,1897,-4579,3,3,0
2024-06-05 08:22:21.165,72.0,0,0,0,0,0,0,7859,1942,-4695,3,3,0
2024-06-05 08:22:21.181,79.2,-7626,-97,174,4,3,-2,7969,1977,-4779,3,3,0
2024-06-05 08:22:21.181,86.4,-7708,-91,197,4,3,-2,0,0,0,0,0,0
2024-06-05 08:22:21.181,93.60000000000001,-7769,-86,211,4,3,-2,8053,2000,-4842,3,3,0
2024-06-05 08:22:21.197,100.8,-7814,-87,209,5,3,-3,8110,2026,-4888,3,3,0
2024-06-05 08:22:21.197,108.0,0,0,0,0,0,0,8155,2039,-4935,3,3,0
2024-06-05 08:22:21.212,115.2,-7849,-85,209,5,3,-3,8186,2047,-4955,2,3,1
2024-06-05 08:22:21.217,122.4,-7871,-79,222,5,3,-3,0,0,0,0,0,0
2024-06-05 08:22:21.221,129.6,-7889,-86,224,4,3,-3,8216,2049,-4969,2,4,1
2024-06-05 08:22:21.229,136.8,-7899,-101,206,4,3,-3,8241,2050,-4967,3,4,1
2024-06-05 08:22:21.233,144.0,0,0,0,0,0,0,8261,2042,-4962,3,4,0
2024-06-05 08:22:21.233,151.20000000000002,-7910,-119,184,4,3,-3,8279,2037,-4969,3,3,0
2024-06-05 08:22:21.233,158.4,-7914,-129,171,5,3,-2,0,0,0,0,0,0
2024-06-05 08:22:21.249,165.6,-7913,-128,184,5,3,-2,8288,2031,-4970,2,3,0
2024-06-05 08:22:21.249,172.8,-7920,-121,199,4,3,-2,8293,2035,-4977,3,3,0
