Timestamp,Increment,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
2024-06-06 07:06:59.833,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.450,7.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.450,14.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.466,21.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.466,28.8,0,0,0,0,0,0,353,3,4,15271,1200,-5801
2024-06-06 07:07:03.466,36.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.482,43.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.482,50.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.482,57.6,-627,4,3,15249,771,5908,0,0,0,0,0,0
2024-06-06 07:07:03.497,64.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:07:03.497,72.0,0,0,0,0,0,0,395,3,4,15094,1287,-6229
2024-06-06 07:07:03.513,79.2,-665,4,4,15168,797,6105,0,0,0,0,0,0
2024-06-06 07:07:03.529,86.4,0,0,0,0,0,0,408,3,4,15042,1311,-6347
2024-06-06 07:07:03.537,93.60000000000001,-681,4,5,15126,810,6204,0,0,0,0,0,0
2024-06-06 07:07:03.541,100.8,0,0,0,0,0,0,417,2,4,14990,1336,-6463
2024-06-06 07:07:03.541,108.0,-688,4,4,15105,817,6254,0,0,0,0,0,0
2024-06-06 07:07:03.557,115.2,-704,4,3,15063,832,6351,422,3,3,14964,1349,-6521
2024-06-06 07:07:03.557,122.4,-714,4,2,15042,839,6398,429,3,2,14936,1362,-6580
2024-06-06 07:07:03.573,129.6,0,0,0,0,0,0,436,3,2,14908,1374,-6640
2024-06-06 07:07:03.573,136.8,-724,4,2,15022,845,6442,444,3,2,14880,1386,-6701
2024-06-06 07:07:03.588,144.0,-733,4,2,15003,850,6486,0,0,0,0,0,0
2024-06-06 07:07:03.604,151.20000000000002,-742,4,3,14983,856,6530,451,3,2,14851,1397,-6762
2024-06-06 07:07:03.604,158.4,-750,4,4,14963,863,6575,456,3,3,14822,1409,-6822
2024-06-06 07:07:03.624,165.6,0,0,0,0,0,0,461,3,3,14794,1422,-6879
2024-06-06 07:07:03.628,172.8,-757,4,4,14942,870,6620,466,3,4,14766,1435,-6936
2024-06-06 07:07:03.643,180.0,-765,4,4,14920,878,6667,0,0,0,0,0,0
2024-06-06 07:07:03.643,187.20000000000002,-774,4,4,14899,885,6713,472,3,4,14739,1447,-6992
2024-06-06 07:07:03.658,194.4,-783,4,4,14877,891,6758,479,3,4,14711,1459,-7047
2024-06-06 07:07:03.658,201.6,0,0,0,0,0,0,486,3,4,14683,1471,-7102
2024-06-06 07:07:03.674,208.8,-793,4,4,14856,897,6804,493,3,4,14655,1482,-7157
2024-06-06 07:07:03.674,216.0,-802,4,4,14834,903,6849,0,0,0,0,0,0
2024-06-06 07:07:03.689,223.20000000000002,-811,4,4,14813,910,6893,500,3,3,14626,1493,-7212
2024-06-06 07:07:03.689,230.4,-819,4,3,14792,916,6936,506,3,3,14598,1505,-7268
2024-06-06 07:07:03.705,237.6,0,0,0,0,0,0,512,3,3,14569,1517,-7323
2024-06-06 07:07:03.722,244.8,-827,4,3,14771,923,6978,518,3,3,14539,1529,-7378
2024-06-06 07:07:03.729,252.0,-836,4,3,14750,930,7020,0,0,0,0,0,0
2024-06-06 07:07:03.742,259.2,-844,4,3,14729,937,7062,524,3,3,14510,1540,-7432
2024-06-06 07:07:03.742,266.40000000000003,-853,4,4,14708,944,7104,530,3,3,14481,1552,-7487
2024-06-06 07:07:03.758,273.6,0,0,0,0,0,0,537,3,3,14451,1563,-7541
2024-06-06 07:07:03.758,280.8,-863,4,4,14687,950,7146,545,3,3,14422,1575,-7594
2024-06-06 07:07:03.773,288.0,-872,4,4,14666,956,7187,0,0,0,0,0,0
2024-06-06 07:07:03.789,295.2,-882,4,4,14644,961,7229,552,3,4,14392,1586,-7647
2024-06-06 07:07:03.789,302.40000000000003,-890,4,4,14623,968,7271,558,3,4,14363,1597,-7699
2024-06-06 07:07:03.805,309.6,0,0,0,0,0,0,564,3,3,14333,1608,-7751
2024-06-06 07:07:03.805,316.8,-898,4,4,14601,975,7311,570,3,3,14304,1620,-7802
2024-06-06 07:07:03.820,324.0,-907,4,4,14580,981,7351,0,0,0,0,0,0
2024-06-06 07:07:03.836,331.2,-915,4,4,14559,988,7392,576,3,4,14274,1632,-7854
2024-06-06 07:07:03.845,338.40000000000003,-925,4,4,14537,994,7433,583,3,4,14245,1643,-7904
2024-06-06 07:07:03.856,345.6,0,0,0,0,0,0,590,3,4,14216,1654,-7953
2024-06-06 07:07:03.856,352.8,-934,4,4,14515,1000,7473,598,3,4,14187,1664,-8002
2024-06-06 07:07:03.872,360.0,-943,4,4,14493,1006,7514,0,0,0,0,0,0
2024-06-06 07:07:03.872,367.2,-952,4,3,14472,1011,7553,605,3,3,14157,1675,-8051
2024-06-06 07:07:03.888,374.40000000000003,-961,4,3,14451,1017,7591,611,3,3,14127,1686,-8101
2024-06-06 07:07:03.903,381.6,0,0,0,0,0,0,618,3,3,14097,1697,-8151
2024-06-06 07:07:03.903,388.8,-969,4,3,14431,1024,7628,623,3,3,14066,1709,-8201
2024-06-06 07:07:03.919,396.0,-978,4,3,14410,1031,7665,0,0,0,0,0,0
2024-06-06 07:07:03.919,403.2,-987,4,3,14389,1038,7702,629,3,3,14036,1720,-8251
2024-06-06 07:07:03.939,410.40000000000003,-997,4,3,14368,1044,7738,636,3,3,14005,1730,-8300
2024-06-06 07:07:03.946,417.6,0,0,0,0,0,0,644,3,3,13975,1741,-8348
2024-06-06 07:07:03.956,424.8,-1006,4,3,14348,1049,7774,651,3,3,13944,1751,-8397
2024-06-06 07:07:03.956,432.0,-1015,4,3,14327,1055,7810,0,0,0,0,0,0
2024-06-06 07:07:03.971,439.2,-1024,4,4,14307,1061,7846,658,3,3,13913,1761,-8445
2024-06-06 07:07:03.971,446.40000000000003,-1031,4,4,14286,1067,7882,663,3,4,13883,1772,-8492
2024-06-06 07:07:03.987,453.6,0,0,0,0,0,0,669,3,4,13853,1784,-8538
2024-06-06 07:07:03.987,460.8,-1039,4,4,14264,1075,7919,674,3,4,13824,1795,-8582
2024-06-06 07:07:04.003,468.0,-1047,4,4,14242,1082,7957,0,0,0,0,0,0
2024-06-06 07:07:04.018,475.2,-1057,4,4,14220,1088,7993,681,3,4,13795,1806,-8626
2024-06-06 07:07:04.018,482.40000000000003,-1068,4,3,14199,1093,8028,689,3,3,13765,1815,-8671
2024-06-06 07:07:04.034,489.6,0,0,0,0,0,0,697,3,3,13735,1825,-8716
2024-06-06 07:07:04.034,496.8,-1079,4,3,14179,1098,8063,705,3,3,13704,1834,-8762
2024-06-06 07:07:04.049,504.0,-1089,4,4,14158,1103,8097,0,0,0,0,0,0
2024-06-06 07:07:04.062,511.2,-1097,4,4,14137,1109,8131,712,3,4,13673,1843,-8807
2024-06-06 07:07:04.072,518.4,-1104,4,4,14116,1116,8166,718,3,4,13643,1854,-8851
2024-06-06 07:07:04.072,525.6,-1112,4,4,14095,1123,8201,723,3,4,13614,1865,-8893
2024-06-06 07:07:04.088,532.8000000000001,0,0,0,0,0,0,728,3,3,13585,1876,-8935
2024-06-06 07:07:04.088,540.0,-1121,4,3,14074,1130,8235,0,0,0,0,0,0
2024-06-06 07:07:04.104,547.2,-1130,4,3,14053,1136,8267,735,3,3,13555,1886,-8977
2024-06-06 07:07:04.104,554.4,-1140,4,2,14034,1141,8298,742,3,2,13524,1896,-9021
2024-06-06 07:07:04.119,561.6,-1150,4,3,14014,1146,8329,750,3,2,13493,1905,-9066
2024-06-06 07:07:04.119,568.8000000000001,0,0,0,0,0,0,756,3,3,13461,1914,-9110
2024-06-06 07:07:04.135,576.0,-1159,4,3,13995,1152,8360,0,0,0,0,0,0
2024-06-06 07:07:04.135,583.2,-1167,4,4,13975,1158,8392,763,3,3,13431,1924,-9152
2024-06-06 07:07:04.150,590.4,-1175,4,4,13954,1165,8424,768,3,4,13401,1934,-9193
2024-06-06 07:07:04.163,597.6,-1184,4,4,13933,1171,8457,775,3,4,13372,1945,-9233
2024-06-06 07:07:04.179,604.8000000000001,0,0,0,0,0,0,781,3,4,13343,1954,-9272
2024-06-06 07:07:04.179,612.0,-1193,4,4,13911,1177,8490,0,0,0,0,0,0
