Timestamp,Increment,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
2024-06-06 07:12:56.647,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.433,7.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.448,14.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.448,21.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.448,28.8,0,0,0,0,0,0,170,92,7,16226,1347,-1817
2024-06-06 07:12:59.464,36.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.464,43.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.480,50.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.480,57.6,-70,-126,13,16182,-1084,2319,0,0,0,0,0,0
2024-06-06 07:12:59.494,64.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06 07:12:59.494,72.0,0,0,0,0,0,0,360,143,15,16023,2661,-2113
2024-06-06 07:12:59.506,79.2,-3,-129,-3,16007,-2278,2647,0,0,0,0,0,0
2024-06-06 07:12:59.506,86.4,0,0,0,0,0,0,458,100,14,15866,3392,-2228
2024-06-06 07:12:59.522,93.60000000000001,35,-141,-2,15908,-2749,2792,0,0,0,0,0,0
2024-06-06 07:12:59.522,100.8,54,-144,24,15845,-3024,2866,505,145,21,15807,3637,-2251
2024-06-06 07:12:59.537,108.0,76,-126,-6,15798,-3220,2907,547,89,15,15737,3903,-2287
2024-06-06 07:12:59.553,115.2,97,-141,25,15732,-3473,2978,593,136,23,15678,4118,-2306
2024-06-06 07:12:59.553,122.4,0,0,0,0,0,0,638,102,16,15598,4387,-2339
2024-06-06 07:12:59.569,129.6,124,-134,-6,15675,-3684,3021,688,147,24,15525,4622,-2356
2024-06-06 07:12:59.569,136.8,147,-145,26,15597,-3949,3088,0,0,0,0,0,0
2024-06-06 07:12:59.589,144.0,176,-121,-11,15542,-4136,3118,735,91,16,15435,4895,-2382
2024-06-06 07:12:59.594,151.20000000000002,200,-141,23,15464,-4375,3178,785,134,25,15363,5103,-2394
2024-06-06 07:12:59.609,158.4,0,0,0,0,0,0,838,106,20,15264,5374,-2417
2024-06-06 07:12:59.609,165.6,228,-132,-6,15395,-4584,3218,896,149,27,15176,5605,-2424
2024-06-06 07:12:59.625,172.8,258,-151,22,15304,-4842,3271,0,0,0,0,0,0
2024-06-06 07:12:59.640,180.0,287,-119,-10,15237,-5028,3299,949,97,21,15063,5890,-2435
2024-06-06 07:12:59.656,187.20000000000002,315,-140,22,15148,-5255,3352,1006,135,29,14977,6095,-2437
2024-06-06 07:12:59.656,194.4,0,0,0,0,0,0,1064,105,21,14858,6365,-2452
2024-06-06 07:12:59.671,201.6,347,-125,-11,15072,-5452,3379,1128,147,28,14758,6578,-2462
2024-06-06 07:12:59.687,208.8,383,-152,22,14972,-5693,3422,0,0,0,0,0,0
2024-06-06 07:12:59.687,216.0,416,-118,-16,14897,-5873,3442,1184,100,22,14619,6869,-2470
2024-06-06 07:12:59.704,223.20000000000002,453,-141,22,14798,-6089,3486,1247,135,33,14520,7066,-2472
2024-06-06 07:12:59.712,230.4,0,0,0,0,0,0,1310,110,29,14379,7338,-2470
2024-06-06 07:12:59.726,237.6,484,-127,-7,14708,-6283,3520,1387,149,35,14262,7551,-2467
2024-06-06 07:12:59.741,244.8,519,-154,22,14596,-6516,3557,0,0,0,0,0,0
2024-06-06 07:12:59.741,252.0,557,-116,-20,14510,-6696,3570,1455,106,30,14097,7844,-2457
2024-06-06 07:12:59.757,259.2,589,-140,20,14400,-6905,3610,1529,136,33,13983,8031,-2457
2024-06-06 07:12:59.757,266.40000000000003,0,0,0,0,0,0,1596,111,29,13823,8294,-2450
2024-06-06 07:12:59.772,273.6,636,-120,-16,14302,-7095,3625,1671,147,31,13695,8492,-2442
2024-06-06 07:12:59.788,280.8,684,-155,14,14180,-7315,3656,0,0,0,0,0,0
2024-06-06 07:12:59.788,288.0,732,-112,-15,14083,-7490,3669,1738,110,25,13506,8777,-2435
2024-06-06 07:12:59.788,295.2,774,-140,11,13964,-7688,3705,1816,135,33,13378,8957,-2434
2024-06-06 07:12:59.816,302.40000000000003,0,0,0,0,0,0,1892,115,28,13198,9206,-2428
2024-06-06 07:12:59.816,309.6,821,-120,-11,13852,-7876,3721,1981,149,32,13052,9395,-2425
2024-06-06 07:12:59.831,316.8,877,-157,9,13719,-8090,3742,0,0,0,0,0,0
2024-06-06 07:12:59.831,324.0,925,-108,-14,13610,-8263,3750,2055,114,28,12841,9669,-2411
2024-06-06 07:12:59.847,331.2,978,-140,7,13484,-8450,3774,2137,134,33,12697,9840,-2410
2024-06-06 07:12:59.847,338.40000000000003,0,0,0,0,0,0,2215,118,29,12498,10077,-2398
2024-06-06 07:12:59.863,345.6,1031,-116,-12,13363,-8629,3785,2304,149,31,12335,10258,-2392
2024-06-06 07:12:59.878,352.8,1095,-160,10,13223,-8830,3798,0,0,0,0,0,0
2024-06-06 07:12:59.878,360.0,1145,-105,-14,13100,-9001,3805,2384,119,31,12102,10520,-2369
2024-06-06 07:12:59.894,367.2,1198,-138,9,12968,-9176,3826,2471,133,35,11948,10677,-2358
2024-06-06 07:12:59.904,374.40000000000003,0,0,0,0,0,0,2556,120,32,11735,10895,-2338
2024-06-06 07:12:59.910,381.6,1251,-113,-12,12837,-9348,3833,2651,149,33,11560,11062,-2323
2024-06-06 07:12:59.923,388.8,1320,-160,7,12688,-9539,3836,0,0,0,0,0,0
2024-06-06 07:12:59.923,396.0,1375,-105,-18,12554,-9707,3836,2741,122,33,11314,11298,-2293
2024-06-06 07:12:59.939,403.2,1437,-136,4,12414,-9873,3845,2827,135,32,11146,11444,-2284
2024-06-06 07:12:59.939,410.40000000000003,0,0,0,0,0,0,2913,122,32,10925,11639,-2258
2024-06-06 07:12:59.939,417.6,1495,-110,-13,12277,-10034,3846,3006,146,32,10741,11790,-2236
2024-06-06 07:12:59.954,424.8,1570,-158,6,12123,-10210,3842,0,0,0,0,0,0
2024-06-06 07:12:59.954,432.0,1623,-100,-17,11978,-10372,3839,3102,128,30,10481,12002,-2214
2024-06-06 07:12:59.970,439.2,1690,-138,4,11832,-10527,3839,3184,135,25,10304,12134,-2206
2024-06-06 07:12:59.970,446.40000000000003,0,0,0,0,0,0,3276,128,27,10070,12308,-2187
2024-06-06 07:12:59.985,453.6,1748,-107,-14,11683,-10685,3836,3362,147,23,9874,12446,-2169
2024-06-06 07:12:59.985,460.8,1829,-159,6,11520,-10851,3824,0,0,0,0,0,0
2024-06-06 07:13:00.001,468.0,1881,-98,-18,11361,-11011,3818,3458,134,31,9609,12632,-2134
2024-06-06 07:13:00.011,475.2,1953,-136,3,11209,-11156,3809,3536,133,23,9426,12751,-2117
2024-06-06 07:13:00.023,482.40000000000003,0,0,0,0,0,0,3627,129,27,9189,12902,-2086
2024-06-06 07:13:00.039,489.6,2011,-103,-14,11053,-11305,3799,3708,142,21,8990,13023,-2060
2024-06-06 07:13:00.054,496.8,2097,-157,4,10885,-11458,3778,0,0,0,0,0,0
2024-06-06 07:13:00.054,504.0,2150,-97,-17,10714,-11611,3768,3807,139,33,8724,13182,-2013
2024-06-06 07:13:00.070,511.2,2228,-138,4,10552,-11749,3752,3880,132,23,8537,13287,-1981
2024-06-06 07:13:00.070,518.4,0,0,0,0,0,0,3977,135,33,8293,13420,-1930
2024-06-06 07:13:00.086,525.6,2286,-104,-14,10382,-11894,3737,4057,143,23,8089,13526,-1888
2024-06-06 07:13:00.086,532.8000000000001,2375,-154,0,10202,-12041,3706,0,0,0,0,0,0
2024-06-06 07:13:00.101,540.0,2428,-95,-17,10026,-12184,3684,4163,142,38,7822,13658,-1827
2024-06-06 07:13:00.101,547.2,2511,-133,0,9859,-12310,3659,4229,131,23,7634,13751,-1782
