Timestamp,Increment,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
2024-08-06 07:31:45.261,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.020,7.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.020,14.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.028,21.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.033,28.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.034,36.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.034,43.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.034,50.4,-4147,-127,1245,23,1,-2,-4176,-851,315,24,5,-2
2024-08-06 07:31:46.050,57.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.050,64.8,-5173,-441,1850,98,-2,-2,-5034,-1099,848,100,6,-7
2024-08-06 07:31:46.062,72.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.070,79.2,-5837,-245,1402,124,-4,-5,-5841,-1190,-118,126,7,-5
2024-08-06 07:31:46.080,86.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.081,93.60000000000001,-6449,-380,997,137,-5,-3,-6241,-1108,-390,139,8,-8
2024-08-06 07:31:46.089,100.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.089,108.0,-6630,40,695,160,-9,-7,-6882,-1604,-804,162,11,-6
2024-08-06 07:31:46.098,115.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.106,122.4,-7042,-402,1137,173,-7,-7,-6989,-1460,-1039,175,9,-7
2024-08-06 07:31:46.115,129.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.123,136.8,-7284,-489,596,188,-7,-6,-7162,-1435,-1296,190,8,-9
2024-08-06 07:31:46.131,144.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.131,151.20000000000002,-7305,-318,462,201,-12,-8,-7471,-1820,-1366,203,12,-8
2024-08-06 07:31:46.145,158.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.145,165.6,-7547,-741,793,217,-11,-10,-7463,-1709,-1574,218,12,-7
2024-08-06 07:31:46.153,172.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.161,180.0,-7618,-840,991,247,-14,-14,-7627,-2034,-1538,235,11,-13
2024-08-06 07:31:46.172,187.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.172,194.4,-7833,-1123,291,262,-13,-7,-7705,-2335,-1442,249,13,-6
2024-08-06 07:31:46.181,201.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.189,208.8,-7748,-1102,527,286,-18,-13,-7593,-2110,-1692,263,12,-13
2024-08-06 07:31:46.198,216.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.198,223.20000000000002,-7793,-1335,421,291,-14,-11,-7758,-2608,-1712,287,16,-10
2024-08-06 07:31:46.206,230.4,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.206,237.6,-7897,-1649,304,321,-15,-13,-7745,-2708,-1696,292,14,-12
2024-08-06 07:31:46.214,244.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.222,252.0,-7903,-1782,326,322,-20,-12,-7733,-3071,-1768,324,17,-12
2024-08-06 07:31:46.235,259.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.235,266.40000000000003,-7967,-1640,-1000,331,-16,-11,-7779,-2789,-3345,334,14,-13
2024-08-06 07:31:46.244,273.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.252,280.8,-7984,-1914,-643,340,-21,-15,-7770,-2957,-3418,342,18,-11
2024-08-06 07:31:46.264,288.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.321,295.2,-7930,-1811,-848,328,-18,-11,-7826,-3232,-3131,329,15,-15
2024-08-06 07:31:46.332,302.40000000000003,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.386,309.6,-7928,-1720,-1399,334,-18,-12,-7856,-3146,-3803,336,15,-14
2024-08-06 07:31:46.420,316.8,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.420,324.0,-7927,-1849,-1042,338,-25,-15,-7856,-3301,-3707,339,21,-11
2024-08-06 07:31:46.439,331.2,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.439,338.40000000000003,-7986,-1781,-1774,326,-18,-11,-7856,-3170,-3872,327,14,-16
2024-08-06 07:31:46.519,345.6,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06 07:31:46.531,352.8,-7993,-1925,-1450,341,-20,-13,-7854,-2966,-4643,342,17,-14
